Sr No,Fund Name,AmfiCode,Nav Date,Nav,Benchmark Name,Benchmark Value
1642,Kotak Equity Opportunities Fund,120158,05-Sep-2019,120.887,Nifty LargeMidcap 250 TRI,6626.8
1643,Kotak Equity Opportunities Fund,120158,06-Sep-2019,121.696,Nifty LargeMidcap 250 TRI,6676.63
1644,Kotak Equity Opportunities Fund,120158,09-Sep-2019,122.027,Nifty LargeMidcap 250 TRI,6728.85
1645,Kotak Equity Opportunities Fund,120158,11-Sep-2019,122.522,Nifty LargeMidcap 250 TRI,6767.22
1646,Kotak Equity Opportunities Fund,120158,12-Sep-2019,122.5,Nifty LargeMidcap 250 TRI,6744.81
1647,Kotak Equity Opportunities Fund,120158,13-Sep-2019,123.607,Nifty LargeMidcap 250 TRI,6790.16
1648,Kotak Equity Opportunities Fund,120158,16-Sep-2019,123.504,Nifty LargeMidcap 250 TRI,6767.29
1649,Kotak Equity Opportunities Fund,120158,17-Sep-2019,121.756,Nifty LargeMidcap 250 TRI,6649.06
1650,Kotak Equity Opportunities Fund,120158,18-Sep-2019,121.899,Nifty LargeMidcap 250 TRI,6669.32
1651,Kotak Equity Opportunities Fund,120158,19-Sep-2019,120.123,Nifty LargeMidcap 250 TRI,6579.78
1652,Kotak Equity Opportunities Fund,120158,20-Sep-2019,126.457,Nifty LargeMidcap 250 TRI,6942.11
1653,Kotak Equity Opportunities Fund,120158,23-Sep-2019,129.67,Nifty LargeMidcap 250 TRI,7132.29
1654,Kotak Equity Opportunities Fund,120158,24-Sep-2019,129.874,Nifty LargeMidcap 250 TRI,7111.72
1655,Kotak Equity Opportunities Fund,120158,25-Sep-2019,128.046,Nifty LargeMidcap 250 TRI,7007.77
1656,Kotak Equity Opportunities Fund,120158,26-Sep-2019,129.3,Nifty LargeMidcap 250 TRI,7075.82
1657,Kotak Equity Opportunities Fund,120158,27-Sep-2019,128.695,Nifty LargeMidcap 250 TRI,7029.99
1658,Kotak Equity Opportunities Fund,120158,30-Sep-2019,128.097,Nifty LargeMidcap 250 TRI,6969.46
1659,Kotak Equity Opportunities Fund,120158,01-Oct-2019,126.374,Nifty LargeMidcap 250 TRI,6878.07
1660,Kotak Equity Opportunities Fund,120158,03-Oct-2019,125.441,Nifty LargeMidcap 250 TRI,6859.16
1661,Kotak Equity Opportunities Fund,120158,04-Oct-2019,124.011,Nifty LargeMidcap 250 TRI,6789.03
1662,Kotak Equity Opportunities Fund,120158,07-Oct-2019,123.575,Nifty LargeMidcap 250 TRI,6760.23
1663,Kotak Equity Opportunities Fund,120158,09-Oct-2019,125.319,Nifty LargeMidcap 250 TRI,6854.44
1664,Kotak Equity Opportunities Fund,120158,10-Oct-2019,124.448,Nifty LargeMidcap 250 TRI,6798.44
1665,Kotak Equity Opportunities Fund,120158,11-Oct-2019,124.983,Nifty LargeMidcap 250 TRI,6826.31
1666,Kotak Equity Opportunities Fund,120158,14-Oct-2019,125.433,Nifty LargeMidcap 250 TRI,6848.16
1667,Kotak Equity Opportunities Fund,120158,15-Oct-2019,125.815,Nifty LargeMidcap 250 TRI,6884.93
1668,Kotak Equity Opportunities Fund,120158,16-Oct-2019,125.87,Nifty LargeMidcap 250 TRI,6892.3
1669,Kotak Equity Opportunities Fund,120158,17-Oct-2019,127.119,Nifty LargeMidcap 250 TRI,6990.21
1670,Kotak Equity Opportunities Fund,120158,18-Oct-2019,128.544,Nifty LargeMidcap 250 TRI,7077
1671,Kotak Equity Opportunities Fund,120158,22-Oct-2019,128.552,Nifty LargeMidcap 250 TRI,7063.92
1672,Kotak Equity Opportunities Fund,120158,23-Oct-2019,129.179,Nifty LargeMidcap 250 TRI,7074.62
1673,Kotak Equity Opportunities Fund,120158,24-Oct-2019,128.989,Nifty LargeMidcap 250 TRI,7060.2
1674,Kotak Equity Opportunities Fund,120158,25-Oct-2019,129.092,Nifty LargeMidcap 250 TRI,7053.9
1675,Kotak Equity Opportunities Fund,120158,29-Oct-2019,131.22,Nifty LargeMidcap 250 TRI,7179.96
1676,Kotak Equity Opportunities Fund,120158,30-Oct-2019,131.929,Nifty LargeMidcap 250 TRI,7215.43
1677,Kotak Equity Opportunities Fund,120158,31-Oct-2019,132.407,Nifty LargeMidcap 250 TRI,7272.36
1678,Kotak Equity Opportunities Fund,120158,01-Nov-2019,132.423,Nifty LargeMidcap 250 TRI,7287.81
1679,Kotak Equity Opportunities Fund,120158,04-Nov-2019,133.091,Nifty LargeMidcap 250 TRI,7297.26
1680,Kotak Equity Opportunities Fund,120158,05-Nov-2019,132.201,Nifty LargeMidcap 250 TRI,7253.73
1681,Kotak Equity Opportunities Fund,120158,06-Nov-2019,132.778,Nifty LargeMidcap 250 TRI,7263.89
1682,Kotak Equity Opportunities Fund,120158,07-Nov-2019,133.814,Nifty LargeMidcap 250 TRI,7302.95
1683,Kotak Equity Opportunities Fund,120158,08-Nov-2019,133.456,Nifty LargeMidcap 250 TRI,7248.06
1684,Kotak Equity Opportunities Fund,120158,11-Nov-2019,134.026,Nifty LargeMidcap 250 TRI,7269.87
1685,Kotak Equity Opportunities Fund,120158,13-Nov-2019,133.56,Nifty LargeMidcap 250 TRI,7219.07
1686,Kotak Equity Opportunities Fund,120158,14-Nov-2019,133.938,Nifty LargeMidcap 250 TRI,7234.61
1687,Kotak Equity Opportunities Fund,120158,15-Nov-2019,134.339,Nifty LargeMidcap 250 TRI,7251.17
1688,Kotak Equity Opportunities Fund,120158,18-Nov-2019,134.082,Nifty LargeMidcap 250 TRI,7271.92
1689,Kotak Equity Opportunities Fund,120158,19-Nov-2019,134.604,Nifty LargeMidcap 250 TRI,7295.43
1690,Kotak Equity Opportunities Fund,120158,20-Nov-2019,135.342,Nifty LargeMidcap 250 TRI,7320.5
1691,Kotak Equity Opportunities Fund,120158,21-Nov-2019,134.571,Nifty LargeMidcap 250 TRI,7285.19
1692,Kotak Equity Opportunities Fund,120158,22-Nov-2019,133.862,Nifty LargeMidcap 250 TRI,7271.78
1693,Kotak Equity Opportunities Fund,120158,25-Nov-2019,134.973,Nifty LargeMidcap 250 TRI,7356.4
1694,Kotak Equity Opportunities Fund,120158,26-Nov-2019,134.683,Nifty LargeMidcap 250 TRI,7316.49
1695,Kotak Equity Opportunities Fund,120158,27-Nov-2019,135.288,Nifty LargeMidcap 250 TRI,7362.88
1696,Kotak Equity Opportunities Fund,120158,28-Nov-2019,136.243,Nifty LargeMidcap 250 TRI,7411.48
1697,Kotak Equity Opportunities Fund,120158,29-Nov-2019,135.713,Nifty LargeMidcap 250 TRI,7390.46
1698,Kotak Equity Opportunities Fund,120158,02-Dec-2019,135.796,Nifty LargeMidcap 250 TRI,7368.65
1699,Kotak Equity Opportunities Fund,120158,03-Dec-2019,135.249,Nifty LargeMidcap 250 TRI,7316.59
1700,Kotak Equity Opportunities Fund,120158,04-Dec-2019,135.505,Nifty LargeMidcap 250 TRI,7352.27
1701,Kotak Equity Opportunities Fund,120158,05-Dec-2019,135.292,Nifty LargeMidcap 250 TRI,7333.74
1702,Kotak Equity Opportunities Fund,120158,06-Dec-2019,134.679,Nifty LargeMidcap 250 TRI,7256.38
1703,Kotak Equity Opportunities Fund,120158,09-Dec-2019,134.839,Nifty LargeMidcap 250 TRI,7259.87
1704,Kotak Equity Opportunities Fund,120158,10-Dec-2019,133.84,Nifty LargeMidcap 250 TRI,7193.81
1705,Kotak Equity Opportunities Fund,120158,11-Dec-2019,134.104,Nifty LargeMidcap 250 TRI,7230.71
1706,Kotak Equity Opportunities Fund,120158,12-Dec-2019,134.459,Nifty LargeMidcap 250 TRI,7276.67
1707,Kotak Equity Opportunities Fund,120158,13-Dec-2019,135.396,Nifty LargeMidcap 250 TRI,7345.34
1708,Kotak Equity Opportunities Fund,120158,16-Dec-2019,135.239,Nifty LargeMidcap 250 TRI,7318.21
1709,Kotak Equity Opportunities Fund,120158,17-Dec-2019,136.182,Nifty LargeMidcap 250 TRI,7368.3
1710,Kotak Equity Opportunities Fund,120158,18-Dec-2019,136.501,Nifty LargeMidcap 250 TRI,7375.43
1711,Kotak Equity Opportunities Fund,120158,19-Dec-2019,136.89,Nifty LargeMidcap 250 TRI,7392.51
1712,Kotak Equity Opportunities Fund,120158,20-Dec-2019,137.137,Nifty LargeMidcap 250 TRI,7397.96
1713,Kotak Equity Opportunities Fund,120158,23-Dec-2019,136.992,Nifty LargeMidcap 250 TRI,7389.24
1714,Kotak Equity Opportunities Fund,120158,24-Dec-2019,136.722,Nifty LargeMidcap 250 TRI,7372.09
1715,Kotak Equity Opportunities Fund,120158,26-Dec-2019,136.585,Nifty LargeMidcap 250 TRI,7351.99
1716,Kotak Equity Opportunities Fund,120158,27-Dec-2019,137.694,Nifty LargeMidcap 250 TRI,7419.88
1717,Kotak Equity Opportunities Fund,120158,30-Dec-2019,137.833,Nifty LargeMidcap 250 TRI,7438.05
1718,Kotak Equity Opportunities Fund,120158,31-Dec-2019,137.659,Nifty LargeMidcap 250 TRI,7418.01
1719,Kotak Equity Opportunities Fund,120158,01-Jan-2020,137.771,Nifty LargeMidcap 250 TRI,7434.7
1720,Kotak Equity Opportunities Fund,120158,02-Jan-2020,139.109,Nifty LargeMidcap 250 TRI,7511.84
1721,Kotak Equity Opportunities Fund,120158,03-Jan-2020,139.156,Nifty LargeMidcap 250 TRI,7479.4
1722,Kotak Equity Opportunities Fund,120158,06-Jan-2020,137.091,Nifty LargeMidcap 250 TRI,7327.71
1723,Kotak Equity Opportunities Fund,120158,07-Jan-2020,137.964,Nifty LargeMidcap 250 TRI,7373.56
1724,Kotak Equity Opportunities Fund,120158,08-Jan-2020,138.401,Nifty LargeMidcap 250 TRI,7373.23
1725,Kotak Equity Opportunities Fund,120158,09-Jan-2020,139.982,Nifty LargeMidcap 250 TRI,7481.87
1726,Kotak Equity Opportunities Fund,120158,10-Jan-2020,140.296,Nifty LargeMidcap 250 TRI,7505.34
1727,Kotak Equity Opportunities Fund,120158,13-Jan-2020,141.014,Nifty LargeMidcap 250 TRI,7553.7
1728,Kotak Equity Opportunities Fund,120158,14-Jan-2020,141.488,Nifty LargeMidcap 250 TRI,7590.15
1729,Kotak Equity Opportunities Fund,120158,15-Jan-2020,142.078,Nifty LargeMidcap 250 TRI,7622.57
1730,Kotak Equity Opportunities Fund,120158,16-Jan-2020,142.848,Nifty LargeMidcap 250 TRI,7658.12
1731,Kotak Equity Opportunities Fund,120158,17-Jan-2020,143.186,Nifty LargeMidcap 250 TRI,7675.79
1732,Kotak Equity Opportunities Fund,120158,20-Jan-2020,142.618,Nifty LargeMidcap 250 TRI,7620.15
1733,Kotak Equity Opportunities Fund,120158,21-Jan-2020,142.544,Nifty LargeMidcap 250 TRI,7599.1
1734,Kotak Equity Opportunities Fund,120158,22-Jan-2020,142.052,Nifty LargeMidcap 250 TRI,7574.13
1735,Kotak Equity Opportunities Fund,120158,23-Jan-2020,143.766,Nifty LargeMidcap 250 TRI,7648.52
1736,Kotak Equity Opportunities Fund,120158,24-Jan-2020,145.299,Nifty LargeMidcap 250 TRI,7702.14
1737,Kotak Equity Opportunities Fund,120158,27-Jan-2020,144.903,Nifty LargeMidcap 250 TRI,7657.91
1738,Kotak Equity Opportunities Fund,120158,28-Jan-2020,144.493,Nifty LargeMidcap 250 TRI,7633.02
1739,Kotak Equity Opportunities Fund,120158,29-Jan-2020,144.814,Nifty LargeMidcap 250 TRI,7666.35
1740,Kotak Equity Opportunities Fund,120158,30-Jan-2020,143.864,Nifty LargeMidcap 250 TRI,7603.98
1741,Kotak Equity Opportunities Fund,120158,31-Jan-2020,143.192,Nifty LargeMidcap 250 TRI,7562.88
1742,Kotak Equity Opportunities Fund,120158,03-Feb-2020,141.087,Nifty LargeMidcap 250 TRI,7422.01
1743,Kotak Equity Opportunities Fund,120158,04-Feb-2020,142.854,Nifty LargeMidcap 250 TRI,7547.03
1744,Kotak Equity Opportunities Fund,120158,05-Feb-2020,144.342,Nifty LargeMidcap 250 TRI,7625.57
1745,Kotak Equity Opportunities Fund,120158,06-Feb-2020,144.693,Nifty LargeMidcap 250 TRI,7666.63
1746,Kotak Equity Opportunities Fund,120158,07-Feb-2020,144.731,Nifty LargeMidcap 250 TRI,7688.92
1747,Kotak Equity Opportunities Fund,120158,10-Feb-2020,144.103,Nifty LargeMidcap 250 TRI,7642.77
1748,Kotak Equity Opportunities Fund,120158,11-Feb-2020,144.414,Nifty LargeMidcap 250 TRI,7665.36
1749,Kotak Equity Opportunities Fund,120158,12-Feb-2020,144.723,Nifty LargeMidcap 250 TRI,7684.43
1750,Kotak Equity Opportunities Fund,120158,13-Feb-2020,144.337,Nifty LargeMidcap 250 TRI,7672.34
1751,Kotak Equity Opportunities Fund,120158,14-Feb-2020,143.581,Nifty LargeMidcap 250 TRI,7626.69
1752,Kotak Equity Opportunities Fund,120158,17-Feb-2020,143.145,Nifty LargeMidcap 250 TRI,7569.58
1753,Kotak Equity Opportunities Fund,120158,18-Feb-2020,142.664,Nifty LargeMidcap 250 TRI,7533.92
1754,Kotak Equity Opportunities Fund,120158,19-Feb-2020,144.169,Nifty LargeMidcap 250 TRI,7634.82
1755,Kotak Equity Opportunities Fund,120158,20-Feb-2020,144.444,Nifty LargeMidcap 250 TRI,7652.11
1756,Kotak Equity Opportunities Fund,120158,24-Feb-2020,142.021,Nifty LargeMidcap 250 TRI,7506.91
1757,Kotak Equity Opportunities Fund,120158,25-Feb-2020,141.27,Nifty LargeMidcap 250 TRI,7477.95
1758,Kotak Equity Opportunities Fund,120158,26-Feb-2020,139.841,Nifty LargeMidcap 250 TRI,7395.08
1759,Kotak Equity Opportunities Fund,120158,27-Feb-2020,139.49,Nifty LargeMidcap 250 TRI,7355.28
1760,Kotak Equity Opportunities Fund,120158,28-Feb-2020,134.897,Nifty LargeMidcap 250 TRI,7110.72
1761,Kotak Equity Opportunities Fund,120158,02-Mar-2020,133.87,Nifty LargeMidcap 250 TRI,7067.36
1762,Kotak Equity Opportunities Fund,120158,03-Mar-2020,135.895,Nifty LargeMidcap 250 TRI,7186.62
1763,Kotak Equity Opportunities Fund,120158,04-Mar-2020,134.671,Nifty LargeMidcap 250 TRI,7114.32
1764,Kotak Equity Opportunities Fund,120158,05-Mar-2020,135.171,Nifty LargeMidcap 250 TRI,7131.26
1765,Kotak Equity Opportunities Fund,120158,06-Mar-2020,132.442,Nifty LargeMidcap 250 TRI,6973.49
1766,Kotak Equity Opportunities Fund,120158,09-Mar-2020,126.77,Nifty LargeMidcap 250 TRI,6659.51
1767,Kotak Equity Opportunities Fund,120158,11-Mar-2020,126.303,Nifty LargeMidcap 250 TRI,6633.6
1768,Kotak Equity Opportunities Fund,120158,12-Mar-2020,117.146,Nifty LargeMidcap 250 TRI,6097.02
1769,Kotak Equity Opportunities Fund,120158,13-Mar-2020,120.371,Nifty LargeMidcap 250 TRI,6278.83
1770,Kotak Equity Opportunities Fund,120158,16-Mar-2020,112.391,Nifty LargeMidcap 250 TRI,5867.08
1771,Kotak Equity Opportunities Fund,120158,17-Mar-2020,109.926,Nifty LargeMidcap 250 TRI,5729.81
1772,Kotak Equity Opportunities Fund,120158,18-Mar-2020,104.31,Nifty LargeMidcap 250 TRI,5419.92
1773,Kotak Equity Opportunities Fund,120158,19-Mar-2020,100.784,Nifty LargeMidcap 250 TRI,5243.15
1774,Kotak Equity Opportunities Fund,120158,20-Mar-2020,105.337,Nifty LargeMidcap 250 TRI,5502.46
1775,Kotak Equity Opportunities Fund,120158,23-Mar-2020,92.948,Nifty LargeMidcap 250 TRI,4794.49
1776,Kotak Equity Opportunities Fund,120158,24-Mar-2020,94.138,Nifty LargeMidcap 250 TRI,4875.91
1777,Kotak Equity Opportunities Fund,120158,25-Mar-2020,98.914,Nifty LargeMidcap 250 TRI,5109.09
1778,Kotak Equity Opportunities Fund,120158,26-Mar-2020,102.227,Nifty LargeMidcap 250 TRI,5309.1
1779,Kotak Equity Opportunities Fund,120158,27-Mar-2020,102.105,Nifty LargeMidcap 250 TRI,5303.63
1780,Kotak Equity Opportunities Fund,120158,30-Mar-2020,99.874,Nifty LargeMidcap 250 TRI,5136.11
1781,Kotak Equity Opportunities Fund,120158,31-Mar-2020,102.852,Nifty LargeMidcap 250 TRI,5301.41
1782,Kotak Equity Opportunities Fund,120158,01-Apr-2020,99.84,Nifty LargeMidcap 250 TRI,5152.25
1783,Kotak Equity Opportunities Fund,120158,03-Apr-2020,97.35,Nifty LargeMidcap 250 TRI,5067.11
1784,Kotak Equity Opportunities Fund,120158,07-Apr-2020,103.432,Nifty LargeMidcap 250 TRI,5404.91
1785,Kotak Equity Opportunities Fund,120158,08-Apr-2020,103.889,Nifty LargeMidcap 250 TRI,5443.56
1786,Kotak Equity Opportunities Fund,120158,09-Apr-2020,106.751,Nifty LargeMidcap 250 TRI,5642.2
1787,Kotak Equity Opportunities Fund,120158,13-Apr-2020,106.606,Nifty LargeMidcap 250 TRI,5578.94
1788,Kotak Equity Opportunities Fund,120158,15-Apr-2020,107.401,Nifty LargeMidcap 250 TRI,5598.78
1789,Kotak Equity Opportunities Fund,120158,16-Apr-2020,109.109,Nifty LargeMidcap 250 TRI,5662.81
1790,Kotak Equity Opportunities Fund,120158,17-Apr-2020,111.538,Nifty LargeMidcap 250 TRI,5805.14
1791,Kotak Equity Opportunities Fund,120158,20-Apr-2020,111.586,Nifty LargeMidcap 250 TRI,5815.05
1792,Kotak Equity Opportunities Fund,120158,21-Apr-2020,108.848,Nifty LargeMidcap 250 TRI,5648.72
1793,Kotak Equity Opportunities Fund,120158,22-Apr-2020,110.588,Nifty LargeMidcap 250 TRI,5730
1794,Kotak Equity Opportunities Fund,120158,23-Apr-2020,111.92,Nifty LargeMidcap 250 TRI,5797.08
1795,Kotak Equity Opportunities Fund,120158,24-Apr-2020,109.775,Nifty LargeMidcap 250 TRI,5696.88
1796,Kotak Equity Opportunities Fund,120158,27-Apr-2020,111.554,Nifty LargeMidcap 250 TRI,5787.01
1797,Kotak Equity Opportunities Fund,120158,28-Apr-2020,112.805,Nifty LargeMidcap 250 TRI,5844.83
1798,Kotak Equity Opportunities Fund,120158,29-Apr-2020,113.962,Nifty LargeMidcap 250 TRI,5931.94
1799,Kotak Equity Opportunities Fund,120158,30-Apr-2020,116.177,Nifty LargeMidcap 250 TRI,6077.11
1800,Kotak Equity Opportunities Fund,120158,04-May-2020,111.206,Nifty LargeMidcap 250 TRI,5789.99
1801,Kotak Equity Opportunities Fund,120158,05-May-2020,110.404,Nifty LargeMidcap 250 TRI,5741.99
1802,Kotak Equity Opportunities Fund,120158,06-May-2020,110.978,Nifty LargeMidcap 250 TRI,5778.59
1803,Kotak Equity Opportunities Fund,120158,07-May-2020,110.373,Nifty LargeMidcap 250 TRI,5740.86
1804,Kotak Equity Opportunities Fund,120158,08-May-2020,110.725,Nifty LargeMidcap 250 TRI,5748.94
1805,Kotak Equity Opportunities Fund,120158,11-May-2020,111.017,Nifty LargeMidcap 250 TRI,5761.1
1806,Kotak Equity Opportunities Fund,120158,12-May-2020,110.138,Nifty LargeMidcap 250 TRI,5730.25
1807,Kotak Equity Opportunities Fund,120158,13-May-2020,112.435,Nifty LargeMidcap 250 TRI,5839.99
1808,Kotak Equity Opportunities Fund,120158,14-May-2020,110.763,Nifty LargeMidcap 250 TRI,5758.19
1809,Kotak Equity Opportunities Fund,120158,15-May-2020,110.526,Nifty LargeMidcap 250 TRI,5747.07
1810,Kotak Equity Opportunities Fund,120158,18-May-2020,107.031,Nifty LargeMidcap 250 TRI,5536.94
1811,Kotak Equity Opportunities Fund,120158,19-May-2020,107.027,Nifty LargeMidcap 250 TRI,5561.92
1812,Kotak Equity Opportunities Fund,120158,20-May-2020,108.897,Nifty LargeMidcap 250 TRI,5659.76
1813,Kotak Equity Opportunities Fund,120158,21-May-2020,109.049,Nifty LargeMidcap 250 TRI,5698.19
1814,Kotak Equity Opportunities Fund,120158,22-May-2020,109.061,Nifty LargeMidcap 250 TRI,5661.02
1815,Kotak Equity Opportunities Fund,120158,26-May-2020,110.316,Nifty LargeMidcap 250 TRI,5690.03
1816,Kotak Equity Opportunities Fund,120158,27-May-2020,112.108,Nifty LargeMidcap 250 TRI,5778.83
1817,Kotak Equity Opportunities Fund,120158,28-May-2020,113.747,Nifty LargeMidcap 250 TRI,5874.55
1818,Kotak Equity Opportunities Fund,120158,29-May-2020,114.848,Nifty LargeMidcap 250 TRI,5947.61
1819,Kotak Equity Opportunities Fund,120158,01-Jun-2020,117.097,Nifty LargeMidcap 250 TRI,6105.44
1820,Kotak Equity Opportunities Fund,120158,02-Jun-2020,118.168,Nifty LargeMidcap 250 TRI,6190.18
1821,Kotak Equity Opportunities Fund,120158,03-Jun-2020,118.786,Nifty LargeMidcap 250 TRI,6236.48
1822,Kotak Equity Opportunities Fund,120158,04-Jun-2020,118.914,Nifty LargeMidcap 250 TRI,6222.45
1823,Kotak Equity Opportunities Fund,120158,05-Jun-2020,120.48,Nifty LargeMidcap 250 TRI,6314.94
1824,Kotak Equity Opportunities Fund,120158,08-Jun-2020,120.58,Nifty LargeMidcap 250 TRI,6335.78
1825,Kotak Equity Opportunities Fund,120158,09-Jun-2020,119.459,Nifty LargeMidcap 250 TRI,6284.66
1826,Kotak Equity Opportunities Fund,120158,10-Jun-2020,120.253,Nifty LargeMidcap 250 TRI,6337.62
1827,Kotak Equity Opportunities Fund,120158,11-Jun-2020,118.618,Nifty LargeMidcap 250 TRI,6232.95
1828,Kotak Equity Opportunities Fund,120158,12-Jun-2020,119.366,Nifty LargeMidcap 250 TRI,6285.93
1829,Kotak Equity Opportunities Fund,120158,15-Jun-2020,117.956,Nifty LargeMidcap 250 TRI,6205.75
1830,Kotak Equity Opportunities Fund,120158,16-Jun-2020,119.008,Nifty LargeMidcap 250 TRI,6251.57
1831,Kotak Equity Opportunities Fund,120158,17-Jun-2020,119.221,Nifty LargeMidcap 250 TRI,6253.44
1832,Kotak Equity Opportunities Fund,120158,18-Jun-2020,120.376,Nifty LargeMidcap 250 TRI,6350.67
1833,Kotak Equity Opportunities Fund,120158,19-Jun-2020,121.835,Nifty LargeMidcap 250 TRI,6438.36
1834,Kotak Equity Opportunities Fund,120158,22-Jun-2020,122.434,Nifty LargeMidcap 250 TRI,6514.82
1835,Kotak Equity Opportunities Fund,120158,23-Jun-2020,124.019,Nifty LargeMidcap 250 TRI,6619.19
1836,Kotak Equity Opportunities Fund,120158,24-Jun-2020,123.097,Nifty LargeMidcap 250 TRI,6533
1837,Kotak Equity Opportunities Fund,120158,25-Jun-2020,123.396,Nifty LargeMidcap 250 TRI,6559.5
1838,Kotak Equity Opportunities Fund,120158,26-Jun-2020,124.22,Nifty LargeMidcap 250 TRI,6588.83
1839,Kotak Equity Opportunities Fund,120158,29-Jun-2020,123.481,Nifty LargeMidcap 250 TRI,6518.73
1840,Kotak Equity Opportunities Fund,120158,30-Jun-2020,123.984,Nifty LargeMidcap 250 TRI,6506.46
1841,Kotak Equity Opportunities Fund,120158,01-Jul-2020,124.312,Nifty LargeMidcap 250 TRI,6549.38
1842,Kotak Equity Opportunities Fund,120158,02-Jul-2020,125.294,Nifty LargeMidcap 250 TRI,6624.01
1843,Kotak Equity Opportunities Fund,120158,03-Jul-2020,126.141,Nifty LargeMidcap 250 TRI,6664.66
1844,Kotak Equity Opportunities Fund,120158,06-Jul-2020,128.17,Nifty LargeMidcap 250 TRI,6761.79
1845,Kotak Equity Opportunities Fund,120158,07-Jul-2020,128.034,Nifty LargeMidcap 250 TRI,6790.94
1846,Kotak Equity Opportunities Fund,120158,08-Jul-2020,127.145,Nifty LargeMidcap 250 TRI,6744.86
1847,Kotak Equity Opportunities Fund,120158,09-Jul-2020,127.56,Nifty LargeMidcap 250 TRI,6781.57
1848,Kotak Equity Opportunities Fund,120158,10-Jul-2020,127.284,Nifty LargeMidcap 250 TRI,6745.61
1849,Kotak Equity Opportunities Fund,120158,13-Jul-2020,127.758,Nifty LargeMidcap 250 TRI,6749.56
1850,Kotak Equity Opportunities Fund,120158,14-Jul-2020,126.75,Nifty LargeMidcap 250 TRI,6656.61
1851,Kotak Equity Opportunities Fund,120158,15-Jul-2020,126.467,Nifty LargeMidcap 250 TRI,6645.84
1852,Kotak Equity Opportunities Fund,120158,16-Jul-2020,127.832,Nifty LargeMidcap 250 TRI,6694.35
1853,Kotak Equity Opportunities Fund,120158,17-Jul-2020,129.17,Nifty LargeMidcap 250 TRI,6785.29
1854,Kotak Equity Opportunities Fund,120158,20-Jul-2020,130.523,Nifty LargeMidcap 250 TRI,6851.82
1855,Kotak Equity Opportunities Fund,120158,21-Jul-2020,131.47,Nifty LargeMidcap 250 TRI,6895.27
1856,Kotak Equity Opportunities Fund,120158,22-Jul-2020,130.958,Nifty LargeMidcap 250 TRI,6883.61
1857,Kotak Equity Opportunities Fund,120158,23-Jul-2020,131.541,Nifty LargeMidcap 250 TRI,6934.09
1858,Kotak Equity Opportunities Fund,120158,24-Jul-2020,130.886,Nifty LargeMidcap 250 TRI,6915.34
1859,Kotak Equity Opportunities Fund,120158,27-Jul-2020,130.042,Nifty LargeMidcap 250 TRI,6856.06
1860,Kotak Equity Opportunities Fund,120158,28-Jul-2020,131.036,Nifty LargeMidcap 250 TRI,6929.48
1861,Kotak Equity Opportunities Fund,120158,29-Jul-2020,130.872,Nifty LargeMidcap 250 TRI,6920.56
